评论时间,评论者IP归属地,评论者性别,评论内容,情感分析
2024年09月12日 18:50,来自四川,女,晚上好呀感谢分享,0.8968710524980693
2024年09月12日 18:37,来自江西,男,每一段遇见的时光，就是好时光——匪我思存,0.9998690141031232
2024年09月12日 18:34,来自江西,女,每一段遇见的时光，就是好时光——匪我思存,0.9998690141031232
2024年09月12日 17:56,来自江西,女,感谢分享,0.8958023742500107
2024年09月12日 17:37,来自甘肃,女,下午好呀宝宝,0.6171912537757972
2024年09月12日 15:50,来自广东,女,感谢分享,0.8958023742500107
2024年09月12日 15:41,来自山东,女,哇哦，超实用的[打call],0.6828225242886178
2024年09月12日 14:49,来自江苏,女,感谢分享,0.8958023742500107
2024年09月12日 13:11,来自辽宁,女,厉害了,0.35964912280701733
2024年09月12日 12:00,来自湖北,男,感谢分享,0.8958023742500107
2024年09月12日 10:59,来自湖南,女,富强、民主、文明、和谐，自由、平等、公正、法治，爱国、敬业、诚信、友善。 24字核心价值观分3个层面：富强、民主、文明、和谐，是国家层面的价值目标；自由、平等、公正、法治，是社会层面的价值取向；爱国、敬业、诚信、友善，是公民个人层面的价值。,0.9999999999999221
2024年09月12日 10:28,来自广东,女,感谢分享,0.8958023742500107
2024年09月12日 20:36,来自江西,女,晚上好呀,0.5290993440072992
2024年09月12日 09:51,来自湖北,女,感谢分享，早上好,0.8907315067472329
2024年09月12日 19:07,来自安徽,女,用了世界上最轻最轻的声音，轻轻唤你的名字每夜每夜。写你的名字，画你的名字，而梦见的是你发光的名字。,0.8632358117160643
2024年09月12日 20:29,来自陕西,女,多谢分享[心],0.9712227693042187
2024年09月11日 23:31,来自北京,男,“所托非人”[污]是哪个单位[喵喵][喵喵],0.0947709710313639
2024年09月11日 18:34,来自江苏,男,[怒]恢复科举下半场—学历免税制，势在必行,0.8507310539828595
2024年09月12日 21:20,来自加拿大,男,转发微博,0.6438907129142762
2024年09月13日 13:36,来自湖南,男,学的机械设计，现在卖保险[二哈],0.056532432481977146
2024年09月11日 21:55,来自北京,男,跨度挺大的。,0.7216332871115599
2024年09月13日 16:34,来自浙江,男,原来二爷也是老和山技校出来的啊,0.9373314589148162
2024年09月11日 20:23,来自北京,男,又在扮猪吃老虎了[怒],0.26087941520363
2024年09月11日 22:36,来自广东,男,1、一看就是广东这边的……2、靠谱、实际……,0.30930430736355197
2024年09月12日 15:22,来自江苏,男,现在找工作确实费劲，前两天我师妹跟我说她室友投了几百份简历震惊我了[允悲],0.32861061430616834
2024年09月11日 22:08,来自福建,女,钱少事多的工作大把大把[太开心],0.28717795935747936
2024年09月11日 22:07,来自福建,女,关键小蝴蝶进学校去了[摊手],0.9814104655515534
2024年09月11日 20:39,来自福建,男,文科生大抵是已经似了[二哈],0.7873494394541645
2024年09月11日 20:26,来自广西,男,做好“毕业就失业”的心理准备在保证顺利毕业的底线下尽可能物色自己未来的工作并训练对应能力[doge],0.999775663399237
2024年09月12日 20:17,来自河南,男,分享经验,0.8605539991365014
2024年09月12日 23:17,来自江西,女,学到了[鲜花],0.8311883844760685
2024年09月12日 21:43,来自江苏,女,好久不见了，晚上好呀[微风],0.28996638410581277
2024年09月12日 16:39,来自贵州,女,让孩子自己选择,0.8266183365039218
2024年09月12日 16:38,来自江苏,男,很好的分享。[good],0.924398459526332
2024年09月12日 11:21,来自湖南,女,不错，感谢分享,0.9796039351705682
2024年09月12日 11:07,来自四川,男,早上好啊[握手],0.8199122862711969
2024年09月12日 09:40,来自江西,男,是啊,0.5262327818078083
2024年09月12日 09:2024,来自浙江,女,对的，孩子的人生自己负责,0.9306114387925168
2024年09月11日 21:59,来自内蒙古,女,晚上好,0.5290993440072992
2024年09月12日 13:51,来自西藏,女,感谢分享,0.8958023742500107
2024年09月11日 21:43,来自江苏,女,确实是,0.6538461538461541
2024年09月11日 16:15,来自天津,女,本科教育更应注重培养通用技能和适应能力，以应对多变的就业市场。,0.9999993369582569
2024年09月11日 16:37,来自河北,女,值得我们关注起来。,0.9221953354986796
2024年09月11日 16:26,来自河北,女,其实当兵也是一个不错的选择,0.7105972109207055
2024年09月11日 16:2024,来自浙江,男,当兵挺不错的,0.825109415170697
2024年09月11日 16:27,来自河北,男,也是个好选择呀,0.7325151843532334
2024年09月11日 16:25,来自湖南,女,对于找不到专业对口工作的大学毕业生来说，找一份工作先养活自己确实是个不错的选择，积累经验和人脉也很重要,0.9998178609680826
2024年09月11日 16:25,来自宁夏,女,当兵也是一条不错的出路，既可以为贡献力量，也能得到一些优待政策,0.9985462798057395
2024年09月11日 16:25,来自湖北,女,当兵成为了一种备选方案，确实能够解决一些就业问题，并且还有很多优惠政策，挺不错的选择,0.9952765292951331
2024年09月11日 16:25,来自宁夏,女,努力积累经验，迎接社会的挑战,0.9975491738976202
2024年09月11日 15:04,来自江苏,女,[作揖],0.3824897040331069
2024年09月11日 14:22,来自山东,女,来了,0.5262327818078083
2024年09月11日 14:23,来自山东,女,来了,0.5262327818078083
2024年09月11日 16:41,来自新疆,女,[good][good],0.5
2024年09月11日 13:29,来自北京,女,植物学研一，还是有点迷茫[单身狗],0.930489235786749
2024年09月11日 13:01,来自福建,男,说得很好,0.6709071583591779
2024年09月11日 15:15,来自北京,女,生物类打算读博的同学可以考虑大二大三找个实验室打杂一年（一般好像没钱拿）。主要是确定下自己到底适合不适合读博，抗压能力咋样，能不能每天都面对疾风吧[二哈][二哈],0.26833530839747344
2024年09月11日 22:30,来自贵州,女,农学、植保、和园艺类呢？史老师,0.9434563907580358
2024年09月11日 18:37,来自北京,女,[good][good],0.5
2024年09月11日 22:09,来自广西,男,法学去做公务员吧[并不简单]没什么太好出路,0.6122546301686009
2024年09月11日 16:37,来自广西,男,说的真好看,0.836458903676524
2024年09月10日 16:29,来自河南,男,周二快乐[赞][鲜花],0.9820583242693368
2024年09月10日 15:22,来自河北,男,不错不错,0.9719626363008976
2024年09月10日 15:01,来自江苏,男,感谢刘总分享,0.9388457684983408
2024年09月10日 14:27,来自河南,女,来了,0.5262327818078083
2024年09月10日 14:15,来自江西,男,给即将毕业准备做律师的年轻人的几点建议,0.9950545881598485
2024年09月10日 19:14,来自上海,男,感谢分享,0.8958023742500107
2024年09月11日 12:31,来自江苏,男,这是我的母校新盖的图书馆，郑州给航空工业管理学院,0.9947850882409027
2024年09月11日 12:20,来自重庆,男,有道理,0.590733590733591
2024年09月11日 11:02,来自江西,男,[鲜花][握手][咖啡][威武],0.8438951692233694
2024年09月11日 11:41,来自广东,男,这不是航院的图书馆吗？,0.8295431087189911
2024年09月11日 17:2024,来自福建,男,学业选择须慎重，影响一生的方向,0.524171567332887
2024年09月12日 10:05,来自江苏,男,我觉得首先要有良好的家境[doge]，不然别玩，吃不消,0.6477530996651364
2024年09月11日 15:07,来自浙江,女,[色],0.2543859649122804
2024年09月10日 19:10,来自北京,男,你好，你感兴趣的“如何过好大学生活”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #如何过好大学生活[超话]#,0.9999933573457453
2024年09月11日 15:34,来自山东,女,[太开心][太开心][太开心][太开心],0.6476944475079911
2024年09月11日 00:36,来自上海,男,怎么说呢，吴律当时还是行业上升期，现在的环境懂得都懂，很多老律师都快没饭吃了,0.8941901558211579
2024年09月11日 06:41,来自河北,男,现在孩子都是王子公主,0.9361278792143671
2024年09月11日 06:28,来自上海,女,其实我还挺怀念刚做律师的时候，虽然那时候没钱，但每天都是新世界学新东西,0.9989456703639927
2024年09月10日 21:29,来自海南,男,现在执业环境想，比以前更难吧，律师多经济不景气。,0.9282932898696391
2024年09月10日 21:19,来自河北,男,虽然但是用的好,0.6558628208940429
2024年09月10日 23:01,来自广东,女,和当事人讲话简直消耗本i人的寿命。。[淡淡的],0.412053215501751
2024年09月12日 22:41,来自江苏,男,吴老师晚上好！[握手][握手],0.9984886150014282
2024年09月13日 08:38,来自河南,女,传统营销方式——电话。,0.7872533883658358
2024年09月10日 21:23,来自云南,女,虽然待遇低  但老板更恶心[兔子][兔子][兔子],0.5648596454476964
2024年09月10日 21:42,来自湖北,男,为啥我毕业了才理解[允悲],0.7943238090298401
2024年09月10日 19:56,来自山东,男,说的在理,0.17464383029816366
2024年09月10日 18:29,来自北京,女,希望可以找到适合自己的专业,0.7591161882353791
2024年09月10日 19:55,来自山东,女,最后一句说的好 ，有试错的机会,0.8101197073666287
2024年09月10日 20:01,来自河南,女,是的,0.5262327818078083
2024年09月10日 20:06,来自山东,女,学好专业找准定位,0.6123717217204624
2024年09月10日 19:55,来自福建,男,工商管理专业更适合对商业感兴趣的学生，就业方向广泛,0.9742756531767484
2024年09月10日 20:00,来自北京,男,你好，你感兴趣的“职场公开课”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #职场公开课[超话]#,0.9947358525314853
2024年09月10日 18:38,来自四川,男,母弱出商贾，父强做侍郎，族望留原籍，家贫走他乡，还能有啥。就这呗。,0.9936822796467578
2024年09月10日 19:2024,来自江苏,男,南方是南京化工大学的地盘吧[doge],0.92054033139843
2024年09月11日 13:00,来自四川,男,老七说的对,0.36572569315150527
2024年09月10日 19:45,来自北京,女,化大西区的再次飘过～,0.4994049681780295
2024年09月10日 15:52,来自河北,女,要认真考虑工作，还是要找好的专业。,0.571648555388185
2024年09月10日 13:35,来自山东,男,永远要给自己留个后路！[赞],0.9550907300123378
2024年09月10日 13:32,来自江西,男,现在专业的选择很重要，选错了影响一辈子[汗],0.8813543513614367
2024年09月10日 13:10,来自广东,女,专业可要好好选哦，选对就成功一半[doge],0.8242646388574298
2024年09月10日 13:29,来自广东,女,是的，自己的心里得有明确目标，好好选好来,0.8794712959398099
2024年09月10日 14:13,来自上海,女,选专业太重要了[淡淡的],0.9430268860945091
2024年09月10日 13:21,来自广东,女,专业要好好选，出社会后才会有好工作,0.9194271473674586
2024年09月10日 14:18,来自山西,女,选对专业还是很重要的呀,0.8480871861687583
2024年09月10日 14:07,来自四川,女,选对专业真的很重要,0.8665436638534542
2024年09月10日 13:29,来自山西,女,选择一个好的专业简直太重要了。,0.2509787987727009
2024年09月10日 13:23,来自广西,男,是的，选好专业很重要,0.8873210576468409
2024年09月10日 13:23,来自四川,女,专业选择很关键,0.8868849396808908
2024年09月10日 13:09,来自福建,女,每天认命文学念一念，心态稳的一批,0.9999332286192557
2024年09月10日 13:08,来自河北,女,感觉医学专业特别的吃香,0.7657647687831522
2024年09月10日 14:34,来自山西,男,一定要选一个好的专业呀,0.7957108641389135
2024年09月10日 13:25,来自山西,女,所以说我们一定要明确好自己的目标。,0.8047737668559093
2024年09月10日 13:08,来自河北,女,一定要好好的规划自己的人生,0.8764996898775256
2024年09月10日 15:08,来自山西,女,我们团队招聘过的人大部分狗P不会,0.31120511574101517
2024年09月10日 14:55,来自浙江,男,有到一年毕业季了,0.9569395490426275
2024年09月10日 19:15,来自陕西,女,执行君又有了新方向———人力资源[good],0.9808881659038671
2024年09月10日 15:41,来自北京,男,最大感觉是得会说人话，不要都是专业术语，被委托人只是不懂法，识人还是没问题的，社会那么久了，知道什么样的值得信任和花钱。,0.975728004317113
2024年09月10日 11:39,来自北京,男,你好，你感兴趣的“如何过好大学生活”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #如何过好大学生活[超话]#,0.9999933573457453
2024年09月09日 22:07,来自广东,女,如今考研已成为大学生的进修必要选择了,0.9924015972225351
2024年09月09日 21:40,来自陕西,女,说的很棒👍🏻,0.7686443929532943
2024年09月10日 11:40,来自安徽,男,吃饭请学长，知识和面包一起收获，双丰收！🥖😋,0.9693339739538269
2024年09月16日 10:42,来自天津,女,[憧憬][憧憬][憧憬],0.19317239813250597
2024年09月10日 11:40,来自浙江,男,这种实用的建议让我对考研充满信心，感谢你的分享！🌟,0.9995253002418844
2024年09月10日 11:40,来自山东,男,这篇分享让我明白了考研的关键，感谢！✨,0.9989034555457844
2024年09月10日 11:40,来自广西,男,这段就业规划分享真是太实用了！考研的准备阶段确实需要早做打算，感谢你的建议！,0.9999411271815233
2024年09月10日 11:40,来自贵州,男,这段建议非常实用，对考研的准备流程讲解得很清晰，值得每位学弟学妹参考！,0.9999891991022509
2024年09月10日 11:40,来自福建,女,这段分享真是太实用了，考研规划跟备战的建议让我受益匪浅！特别是向学长请教的方式，简直太机智了！💡,0.9994791211685299
2024年09月10日 11:40,来自福建,男,考研规划很重要，及早准备才能减少压力！,0.9980936388748353
2024年09月10日 11:40,来自广东,男,考研准备要早，下工夫才会有收获！,0.9918619452130878
2024年09月10日 11:40,来自广东,女,很有帮助的就业规划建议，特别是在考研准备阶段，提前打基础真的很重要！谢谢分享！,0.9999239399347615
2024年09月10日 11:40,来自福建,男,考研准备要趁早，基础打牢不慌张！,0.966533486665891
2024年09月10日 11:40,来自江西,男,收获满满，尤其是关于培训机构的选择。,0.6882056165475522
2024年09月10日 11:40,来自福建,男,非常实用的建议！考研准备提前规划真的很重要，能减少后期的压力！谢谢分享！,0.9998920631532056
2024年09月10日 11:40,来自广东,男,规划未来，考研之路更坚定！✨,0.9991617392510768
2024年09月10日 11:40,来自江西,女,你的分享很实用，特别是关于考研准备的建议！让人意识到早规划的重要性！感谢！,0.995720773645668
2024年09月09日 21:38,来自北京,男,你好，你感兴趣的“如何过好大学生活”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #如何过好大学生活[超话]#,0.9999933573457453
2024年09月10日 11:40,来自重庆,男,这篇文章对就业规划的分享很实用，尤其是考研的建议！确实，提前做好准备能减轻压力。,0.9999825881179901
2024年09月10日 11:40,来自安徽,女,这段分享很实用，提前准备考研课程绝对是个明智的选择！赞同！✨,0.9943064032721473
2024年09月10日 11:40,来自广东,男,从大一开始准备考研，确实是个好策略！,0.9981448881240595
2024年09月10日 11:40,来自贵州,男,这段内容很实用，尤其是关于考研备战的建议，给了我们很好的方向感！感谢你的分享！,0.9999079809247475
2024年09月10日 11:40,来自湖南,女,你的分享很实用！考研的准备真的需要提前规划，向学长请教也很重要，祝大家都能顺利,0.9999217427855874
2024年09月07日 11:22,来自北京,男,文科生的世界，理解万岁[允悲],0.9977767884462584
2024年09月13日 12:19,来自河北,女,我天什么学校[淡淡的][淡淡的],0.999552563438936
2024年09月13日 01:12,来自北京,女,羡慕 哪个学校呀,0.9991249601534795
2024年09月12日 23:55,来自浙江,男,什么大学，这么好,0.8857854154113914
2024年09月12日 20:22,来自浙江,女,是哪个学校这么好！👂,0.9717278395950386
2024年09月12日 18:10,来自福建,女,我去我去好爽[泪],0.9067969261605733
2024年09月12日 17:55,来自云南,女,回复@我的狐狸很像猫:对的我也觉得 而且根据自己课表上完就能走 相当于提前放假[doge],0.9850611029224918
2024年09月12日 17:51,来自河南,女,天呢 感觉是很有意义且能够有效拓宽视野的方法哎。,0.9929777106173973
2024年09月12日 17:45,来自云南,女,而且本科阶段讲的东西肯定不深 就感觉是类似多了一个兴趣爱好 了解一点不熟悉领域的内容 蛮有意义的,0.9999825964526318
2024年09月12日 23:48,来自广东,男,[淡淡的][淡淡的],0.9950510844210216
2024年09月12日 19:32,来自江苏,女,[泪][泪][泪],0.9991199133251003
2024年09月12日 22:45,来自江苏,女,同浙江人，高考梦想北京，结果还是在包邮区上大学，依然对北京很向往啊,0.9997617478825545
2024年09月15日 11:14,来自北京,男,回复@哗la哗啦:谢谢宝宝！[开学季]你也高考加油呀！祝你考试心仪的大学天天开心顺顺利利[抱一抱],0.9999999900455722
2024年09月15日 10:58,来自辽宁,女,加油！选择一个你喜欢的但有可以掌握的吧 虽然我才高三啦啦啦啦啦希望你加油姐姐,0.998016810654628
2024年09月15日 02:28,来自云南,男,希望有用[作揖],0.6790667781217519
2024年09月13日 13:23,来自上海,女,回复@阿茶_Lars:谢谢宝子[开学季]讲得好详细[哇][哇]明白啦,0.9601998899951678
2024年09月13日 11:33,来自广东,女,回复@用户7877338460:我目前还在本科阶段准备考研中，因为我们培养计划的各种问题，出野外的机会很少，我都是在学校找老师以及在学校相关社团跟随师兄师姐自费去野外包括鸟社，两爬社，虫社，增加经验。已经工作的话可以联系相关爱好者之类的吧，出野外还是有很多危险的，不建议不买保险/萌新独自外出[给你小心心],0.9999999988930042
2024年09月13日 02:29,来自上海,女,回复@阿茶_Lars:[苦涩][苦涩]原来工作了也可以吗，是需要加入相关的组织之类的从而认识老师吗[开学季][开学季],0.9998187233561702
2024年09月12日 17:55,来自浙江,男,回复@阿茶_Lars:谢谢您,0.762753695767721
2024年09月12日 17:55,来自浙江,男,回复@网纹之吻:谢谢老师,0.9794810601666083
2024年09月12日 16:15,来自广东,女,本科野保来说，不管是工作还是考研去野保几乎无门槛，重要的是认识老师带你和野外的经验，包括认植物动物等等。而且做野保以用爱发电为主，真喜欢的话机会还挺多的,0.999999998682858
2024年09月12日 16:11,来自云南,男,理论上可以的，主要看你有没有决心补缺失的专业课内容,0.6277006113035551
2024年09月12日 21:23,来自广东,男,回复@网纹之吻:好的[作揖]谢谢您。我本身很喜欢蛇类等爬行动物[允悲]很害怕专业不是生物科学这种科班出生会有影响[允悲],0.9999992081927632
2024年09月12日 20:45,来自云南,男,取决于你，你自己感兴趣有基础就行，学科本身没有硬性规定。,0.9557852514539934
2024年09月13日 23:40,来自上海,男,我也不太喜欢物理化学方面…..比较喜欢宏观一点的植物什么的 但是感觉大学这方面基本上全是物化为主 可能就野保、园林比较宏观,0.9983335310762356
2024年09月13日 02:41,来自上海,女,[苦涩][苦涩]想打个补丁就是真的很愿意坐冷板凳搞研究也很乐意出野外，但真的啃不进生化[泪][泪],0.9999996054927827
2024年09月12日 16:04,来自四川,女,第一份工作为人生加分,0.8388999173767698
2024年09月13日 22:07,来自德国,女,不存在的，因为人性里边但凡是热爱的都是让你有获得感的，而社会上的工作目的都是让你付出,0.9923269019417141
2024年09月13日 12:52,来自广东,男,热爱变工作（替老板打工），那连热爱都没有了！除非创业，把热爱变事业。,0.9998882500866455
2024年09月12日 16:04,来自北京,女,职场路上多一点探索！,0.9382741906291553
2024年09月12日 16:04,来自北京,女,个人兴趣，事业更有激情,0.9956718938346385
2024年09月12日 16:04,来自青海,女,第一份工作很重要，给了我实践的机会,0.9934823515840074
2024年09月12日 16:04,来自北京,女,个人兴趣更重要,0.6557129468864613
2024年09月12日 13:23,来自江苏,女,青岛大学广告学好像也没了,0.8771579012898677
2024年09月12日 10:48,来自山东,女,大雄是学广告的？！,0.22158751310154523
2024年09月12日 10:02,来自山西,男,[二哈]各种坑….,0.0763137600941396
2024年09月13日 13:36,来自河北,男,土木不算吧，工作环境差点，工科的专业真正意义上的坑不多,0.03834482974153586
2024年09月13日 12:09,来自河南,男,你这跨度也太大了点，展开讲讲[允悲],0.9973560477870808
2024年09月12日 21:01,来自广东,女,我上一份工作的客户就是三大通讯，简直绝了，除了骂人还是骂人[摊手],0.0016576187095347361
2024年09月12日 16:17,来自莫桑比克,男,周公子说了很多大实话。“家族传承吾辈责”[二哈],0.894804666243756
2024年09月12日 14:20,来自北京,男,80s的北大,0.574549474228723
2024年09月13日 13:37,来自河北,男,平,0.4538461538461539
2024年09月15日 10:12,来自重庆,男,80年代可以理解，现在不也还有这么多只殖人嘛,0.610402386679774
2024年09月13日 19:30,来自广东,女,回复@Amo_in_Fur:谢谢☺️,0.1686766826310827
2024年09月13日 18:21,来自日本,女,铁线莲噢，可以在我微博搜搜看，蛮多品种的,0.6394467374379729
2024年09月13日 21:04,来自广东,男,真的吗,0.6111111111111113
2024年09月11日 10:47,来自江西,男,主要学校现在不招[笑cry],0.7140749347608922
2024年09月12日 15:25,来自北京,男,祝贺,0.5
2024年09月13日 09:32,来自广东,男,老师能不能看看我[泪][泪][泪]我该如何反驳回去，求求你了老师,0.9998464127917432
2024年09月13日 09:31,来自广东,男,我这样是合理的吧，老师[泪][泪][泪]因为我也是普通家庭,0.9999390646470211
2024年09月13日 09:30,来自广东,男,但是他们给我时就不是一套一套给的，而且有一本没一本给的，且还有一本根本就没有给到我手上，所以我的态度是不可能为那几本书买单的，但他们一定要，首先在退学的时候他们没有表明说不让退资料书，是到现在才说的，且当时是有人同意我才把书放在哪里的，现在反过来让我想扣我的钱，现在退款费用还没给,0.00015595671904455877
2024年09月13日 18:27,来自福建,男,你说的都对！时代变了！,0.8029539371055135
2024年09月15日 19:48,来自江苏,男,无解 无论哪个都会后悔,0.26108111167590753
2024年09月12日 20:19,来自山东,男,回复@女律师小白姐:嗯嗯，谢谢白姐[鲜花][鲜花][鲜花],0.9772271445118013
2024年09月12日 20:15,来自山东,男,回复@Waterberryyy:对，一人法务，入职一个多月了，工作的话，我感觉我没有工作内容，行政工作都没有[允悲],0.7698068139543419
2024年09月12日 19:04,来自广东,女,子公司一人法务，工作主要是行政方面的吗？入职几个月了,0.3663921293321273
2024年09月12日 19:00,来自江苏,女,回复@熬夜升级打怪兽:我认为目前这个大环境下，生存才是第一位的。没有生存何来发展…… 所以先收起梦想，踏踏实实的解决生计，也不要带着抱怨焦虑的心态看待现在的工作饭碗，因为咱们永远不知道人生的下一个转角会出现在哪里，一切皆有可能。 我的人生经历证实了“人生没有白走的路，每一步都算数”，所以沉下心过好当下吧,0.9999999999726583
2024年09月12日 16:12,来自山东,男,白姐，想听一听您的建议,0.4855357411754143
2024年09月12日 16:12,来自山东,男,现在每天都好焦虑，一方面，担心自己，如果两年后出去做律师，由于长期不用，法律知识退化，且不是应届生，会被律所嫌弃，找不到好律所、好团队；另一方面，担心一直留在这里，啥也学不到，因为法考已经过了，现在每天就是自学税务师（已经过了两科），唯一收获的，就是积攒点微薄的生计费。,0.9999920643901529
2024年09月12日 16:04,来自山东,男,留在子公司，害怕自己像温水里的青蛙一样，慢慢适应了安逸、稳定、躺平。目前自己内心的想法，不是很喜欢这种国企的生活，七年法学生涯，多少还是想从事与法律沾边的工作。白姐，您有什么好建议嘛？,0.9999999172742795
2024年09月16日 16:40,来自江苏,女,回复@爱学习的小金诶:不客气,0.8640356896035217
2024年09月16日 16:38,来自江苏,男,回复@女律师小白姐:感谢小白姐,0.9320929155182875
2024年09月16日 16:38,来自江苏,男,回复@女律师小白姐:好的好的，我知道了,0.9570364571600751
2024年09月16日 16:2024,来自江苏,女,回复@爱学习的小金诶:销售……肯定无法参与案件办理,0.9880380295352993
2024年09月16日 15:02,来自江苏,男,回复@女律师小白姐:推荐去嘛[允悲]，我更喜欢那种可以直接参与案件的,0.9999857599370754
2024年09月16日 06:25,来自江苏,女,就是销售，要你拉案源,0.36953623488899134
2024年09月13日 05:21,来自江苏,女,您写的非常好，总结到位[赞],0.9934335625687676
2024年09月12日 13:05,来自江苏,女,谢谢,0.5965665236051504
2024年09月12日 15:58,来自江苏,女,可以尝试,0.656862745098039
2024年09月12日 13:05,来自江苏,女,哈哈,0.5262327818078083
2024年09月12日 11:29,来自江苏,女,哈哈，我也是纸上谈兵，我没做过法务，纯属基于自己原来做HR的经验推测[允悲][哈哈],0.992979548148154
2024年09月11日 22:00,来自西藏,男,回复@1002什么:那就大道至简，什么来钱干什么哈哈哈哈哈哈哈哈,0.5253276993917122
2024年09月11日 17:16,来自山西,男,回复@1002什么:hhh理解理解,0.29855902344849505
2024年09月11日 17:07,来自北京,男,成绩算是前茅，但是完全不知道未来想干嘛,0.8133811623884737
2024年09月14日 17:04,来自河北,女,回复@ff脑袋困掉了没:你是被伤害的孩子吧[允悲],0.6796291605586607
2024年09月14日 13:25,来自山东,男,这只是食品加工工艺的几个小实验，绝大部分实验都是生物化学实验……上不完的课写不完的实验报告[悲伤],0.9999999997636904
2024年09月14日 09:46,来自河北,女,回复@yousanayu:正确的引导，将来有自己的事业，应该不算差！,0.8569925406801928
2024年09月14日 03:32,来自四川,女,回复@yousanayu:当然也有些产品研发，也还行，确实是实用，但是和食大学学的有点脱节。,0.9798779012669934
2024年09月14日 03:30,来自四川,女,我以为喜欢做吃的来的食品，真正研究的东西挺虚无缥缈的……研发就是把生物技术用到食品，生产就是造厂搞流水线（这又涉及食品机械以及一系列生产控制了），emmmmmm工资不高，想要出路好就科研走到底搞研究…,0.9999462250891729
2024年09月13日 20:16,来自河北,女,回复@Alex_搓搓:我还不知道这个，我也不能让她真去当厨师吧，学个类似的，不也一样！,0.00012100921103408435
2024年09月13日 14:13,来自山东,男,这是食品工程，不是烹饪,0.4546045398860473
2024年09月15日 23:02,来自后厂村,男,感恩你的支持，大学之路，我们一起探索前行[哈哈],0.9992288690414247
2024年09月15日 23:02,来自后厂村,男,大学就是勇敢探索的舞台，你的精彩才刚刚开始[哈哈],0.9988468568545029
2024年09月15日 00:17,来自北京,女,观鸟是纯粹而且容易获得而且利于颈椎的活动，[泪][泪]每次都看得我泪眼汪汪,0.999950326468798
2024年09月14日 08:38,来自四川,男,掩耳盗铃,0.6257117801445921
2024年09月14日 08:59,来自北京,男,你好会讲哦,0.6735512254397923
2024年09月13日 09:21,来自四川,男,现在是哪个？CPA？,0.5
2024年09月13日 09:20,来自上海,男,回复@iiiiPhilomena:同意,0.07292620732057642
2024年09月13日 09:18,来自重庆,女,是与不是没有那么重要。在法学专业考A证是敲门砖。考过了不能说明啥，没考过啥机会都轮不到你。,0.4257134144523892
2024年09月12日 20:34,来自广东,女,回复@大燕国的慕容付:太牛了[作揖]瑞思拜,0.7509410911598512
2024年09月12日 20:25,来自黑龙江,男,我还有个法律的学历……,0.9736572790906788
2024年09月12日 23:26,来自天津,女,[暑假][暑假],0.946385729001408
2024年09月11日 12:40,来自四川,女,塔塔：爸爸，我想当吃播,0.903523361103932
2024年09月12日 22:46,来自河南,男,长文章看起来就是爽，上次类似居间费的类型的文章也好爽[二哈],0.9927858823609341
2024年09月12日 10:57,来自江苏,女,这是微博约稿系列,0.9100732739532044
2024年09月14日 09:37,来自江苏,女,[笑cry][笑cry][笑cry][笑cry][笑cry]做不了网红,0.926958950077615
2024年09月11日 17:07,来自重庆,男,经管是经济学与管理学的简称。经管作为一个综合性的学术领域，涉及多个一级学科及其下的二级学科或专业方向，而不是单一的一级学科。,0.9999964015542918
2024年09月12日 09:40,来自湖北,男,回复@曹梦-Aerospace:如果名字里带个工字，你就眨眨眼,0.8957232719432973
2024年09月11日 23:32,来自北京,男,一个行业里公认的天坑[doge],0.19626373239519534
2024年09月11日 16:16,来自浙江,男,[鲜花],0.6666666666666671
2024年09月11日 16:47,来自浙江,男,[加油][加油][加油][鲜花],0.9989060406587849
2024年09月11日 16:47,来自浙江,男,当兵挺好的,0.5916675671061213
2024年09月11日 16:47,来自浙江,男,是的,0.5262327818078083
2024年09月11日 14:20,来自北京,女,回复@植物人史军:好！,0.5406867040980188
2024年09月11日 13:30,来自北京,男,先学好手头的东西,0.6889784240451161
2024年09月11日 15:15,来自北京,男,是的[嘻嘻],0.9444444444444444
2024年09月11日 14:18,来自江苏,男,回复@单手搓核弹:13年毕业的时候主体起来了，后面陆陆续续装修做景观，学校还有歼8和歼8-2真机[酷],0.9996499851691512
2024年09月11日 13:35,来自河南,男,什么新盖的，至少十年了,0.5364439476329081
2024年09月11日 16:14,来自四川,男,回复@朱新想苗条:都是牛马[允悲],0.9682063109140772
2024年09月11日 08:42,来自海南,男,都是牛马,0.6554111691170158
2024年09月11日 08:29,来自广东,女,你对大学生有什么误解[爱你],0.9720732948700948
2024年09月19日 07:37,来自辽宁,女,现在有钱了么,0.20391562855553713
2024年09月10日 21:43,来自黑龙江,男,我这不也是吗？[允悲],0.9447455542388016
2024年09月10日 21:43,来自黑龙江,男,都是经验,0.6398310401313863
2024年09月10日 18:30,来自黑龙江,男,自己喜欢的且适合自己的,0.9245784514576706
